diamond 17 基本站点信息  632
56196 3128 10441 472.3 6 1 绵阳                   
56202 3040 9317 4489.8 6 1 嘉黎                   
56247 3000 9906 2589.1 6 1 巴塘                   
56251 3056 10019 2999.2 6 1 新龙                  
56257 3000 10016 3950.5 6 1 理塘                  
56287 2959 10300 629.4 6 1 雅安                   
56294 3040 10401 507.3 6 1 成都                   
56312 2934 9428 3001.0 6 1 林芝                   
56357 2903 10018 3728.6 6 1 稻城                  
56374 3003 10158 2615.5 6 1 康定                  
56385 2931 10320 3048.6 6 1 峨眉山                
56386 2934 10345 422.1 6 1 乐山                   
56444 2827 9853 3488.0 6 1 德钦                   
56459 2756 10116 2427.3 6 1 木里                  
56462 2900 10130 2993.7 6 1 九龙                  
56475 2839 10231 1660.1 6 1 越西                  
56485 2817 10334 253.9 6 1 雷波                   
56492 2848 10436 341.6 6 1 宜宾                   
56533 2745 9840 1595.7 6 1 贡山                   
56543 2750 9942 3277.1 6 1 中甸                   
56548 2710 9917 2321.5 6 1 维西                   
56565 2726 10131 2545.0 6 1 盐源                  
56571 2754 10216 1592.4 6 1 西昌                  
56586 2721 10343 1950.0 6 1 昭通                  
56651 2652 10013 2394.4 6 1 丽江                  
56664 2638 10116 1242.0 6 1 华坪                  
56671 2639 10215 1788.6 6 1 会理                  
56684 2625 10317 2113.4 6 1 会泽                  
56691 2652 10417 2236.2 6 1 威宁                  
56739 2501 9830 1648.7 6 1 腾冲                   
56741 2559 9849 1803.7 6 1 泸水                   
56748 2507 9910 1655.1 6 1 保山                   
56751 2542 10011 1991.6 6 1 大理                  
56763 2544 10152 1121.1 6 1 元谋                  
56768 2501 10132 1773.0 6 1 楚雄                  
56778 2501 10241 1896.8 6 1 昆明                  
56786 2535 10350 1900.1 6 1 沾益                  
56793 2547 10437 1516.9 6 1 盘县                  
56838 2401 9751 776.4 6 1 瑞丽                    
56856 2428 10052 1163.5 6 1 景东                  
56875 2421 10233 1637.5 6 1 玉溪                  
56886 2432 10346 1705.1 6 1 泸西                  
56946 2333 9924 1105.4 6 1 耿马                   
56951 2357 10013 1464.4 6 1 临沧                  
56954 2234 9956 1054.4 6 1 澜沧                   
56959 2200 10048 553.6 6 1 景洪                   
56964 2240 10124 1302.9 6 1 思茅                  
56966 2326 10159 397.6 6 1 元江                   
56969 2129 10134 633.2 6 1 勐腊                   
56977 2235 10151 1120.8 6 1 江城                  
56985 2323 10323 1301.7 6 1 蒙自                  
56986 2259 10341 1412.1 6 1 屏边                  
56994 2323 10415 1272.9 6 1 文山州                
57006 3435 10545 1142.6 6 1 天水                  
57016 3421 10708 610.3 6 1 宝鸡                   
57034 3415 10813 449.1 6 1 武功                   
57036 3418 10856 398.0 6 1 西安                   
57046 3429 11005 2064.9 6 1 华山                  
57067 3403 11102 569.9 6 1 卢氏                   
57071 3450 11226 324.6 6 1 孟津                   
57077 3347 11136 751.5 6 1 栾川                   
57083 3443 11339 111.3 6 1 郑州                   
57089 3401 11351 67.7 6 1 许昌                    
57091 3446 11423 73.7 6 1 开封                    
57106 3319 10609 797.3 6 1 略阳                   
57127 3304 10702 509.3 6 1 汉中                   
57134 3332 10759 1088.6 6 1 佛坪                  
57143 3352 10958 743.8 6 1 商州                   
57144 3326 10909 693.6 6 1 镇安                   
57156 3318 11130 252.0 6 1 西峡                   
57178 3302 11235 130.7 6 1 南阳                   
57181 3353 11303 137.5 6 1 宝丰                   
57193 3347 11431 53.5 6 1 西华                    
57232 3303 10816 485.0 6 1 石泉                   
57237 3204 10802 674.0 6 1 万源                   
57245 3243 10902 291.2 6 1 安康                   
57251 3300 11025 249.9 6 1 郧西                   
57259 3202 11046 427.1 6 1 房县                   
57265 3223 11140 91.0 6 1 老河口                  
57279 3209 11245 126.8 6 1 枣阳                   
57290 3300 11401 83.3 6 1 驻马店                  
57297 3208 11403 115.1 6 1 信阳                   
57306 3135 10558 385.4 6 1 阆中                   
57313 3151 10646 360.0 6 1 巴中                   
57328 3112 10730 344.3 6 1 达川                   
57348 3103 10930 608.3 6 1 奉节                   
57378 3110 11234 66.2 6 1 钟祥                    
57385 3137 11839 94.6 6 1 广水                    
57399 3111 11501 59.0 6 1 麻城                    
57405 3030 10535 279.5 6 1 遂宁                   
57411 3047 10606 309.7 6 1 南充                   
57426 3041 10748 459.4 6 1 梁平                   
57432 3046 10824 188.8 6 1 万县市                 
57447 3017 10928 458.0 6 1 鄂西                   
57451 3047 11014 1817.9 6 1 绿葱坡                
57458 3012 11039 617.8 6 1 五峰                   
57461 3042 11118 134.3 6 1 宜昌                   
57476 3020 11211 33.7 6 1 荆州                    
57494 3037 11408 27.0 6 1 武汉                    
57504 2935 10503 352.4 6 1 内江                   
57516 2935 10628 260.4 6 1 重庆                   
57522 2945 10725 274.1 6 1 涪陵                   
57545 2931 10925 460.4 6 1 来风                   
57554 2924 11010 322.2 6 1 桑植                   
57562 2935 11122 115.0 6 1 石门                   
57574 2922 11224 35.4 6 1 南县                    
57583 2959 11355 36.3 6 1 嘉鱼                    
57584 2923 11305 53.6 6 1 岳阳                    
57598 2902 11435 147.4 6 1 修水                   
57602 2853 10526 335.0 6 1 泸州                   
57606 2808 10650 972.0 6 1 桐梓                   
57608 2810 10526 379.2 6 1 叙永                   
57622 2857 10709 1906.9 6 1 金佛山                
57633 2850 10846 665.8 6 1 酉阳                   
57649 2819 10944 204.4 6 1 吉首                   
57655 2828 11024 152.3 6 1 沅陵                   
57662 2903 11141 34.6 6 1 常德                    
57669 2823 11113 129.4 6 1 安化                   
57671 2851 11222 35.5 6 1 沅江                    
57682 2843 11335 105.5 6 1 平江                   
57687 2813 11255 65.5 6 1 长沙                    
57707 2718 10517 1514.4 6 1 毕节                  
57713 2742 10653 844.9 6 1 遵义                   
57731 2757 10815 417.7 6 1 思南                   
57745 2727 10941 272.9 6 1 芷江                   
57766 2714 11128 248.2 6 1 邵阳                   
57774 2727 11210 98.4 6 1 双峰                    
57776 2718 11242 1268.0 6 1 南岳                  
57793 2748 11423 128.2 6 1 宜春                   
57799 2707 11458 78.0 6 1 吉安                    
57803 2702 10601 1252.5 6 1 黔西                  
57806 2615 10555 1394.1 6 1 安顺                  
57816 2635 10643 1074.3 6 1 贵阳                  
57825 2636 10759 722.6 6 1 凯里                   
57832 2658 10840 611.0 6 1 三穗                   
57845 2610 10947 396.9 6 1 通道                   
57853 2644 11038 340.1 6 1 武冈                   
57866 2614 11137 173.2 6 1 零陵                   
57872 2654 11236 102.8 6 1 衡阳                   
57883 2643 11358 259.2 6 1 宁冈                   
57902 2526 10511 1379.3 6 1 兴仁                  
57906 2511 10605 567.0 6 1 望谟                   
57916 2526 10646 441.5 6 1 罗甸                   
57922 2550 10733 1012.3 6 1 独山                  
57932 2558 10832 287.4 6 1 榕江                   
57947 2513 10924 122.1 6 1 融安                   
57957 2519 11018 166.2 6 1 桂林                   
57965 2532 11136 191.0 6 1 道县                   
57972 2548 11302 183.8 6 1 郴州                   
57993 2551 11457 124.7 6 1 赣州                   
57996 2508 11419 134.9 6 1 南雄                   
58005 3427 11540 51.0 6 1 商丘                    
58015 3425 11620 50.9 6 1 砀山                    
58027 3417 11709 41.9 6 1 徐州                    
58040 3450 11907 9.8 6 1 赣榆                     
58102 3352 11546 41.8 6 1 毫州                    
58122 3338 11659 36.7 6 1 宿县                    
58138 3259 11831 36.3 6 1 盱眙                    
58144 3336 11902 18.6 6 1 淮阴(清江)              
58150 3346 12015 6.7 6 1 射阳                     
58203 3255 11549 38.6 6 1 阜阳                    
58208 3210 11540 57.9 6 1 固始                    
58215 3233 11647 23.5 6 1 寿县                    
58221 3257 11723 26.0 6 1 蚌埠                    
58238 3200 11848 12.5 6 1 南京                    
58241 3248 11927 10.0 6 1 高邮                    
58251 3252 12019 5.1 6 1 东台                     
58259 3201 12051 5.8 6 1 南通                     
58265 3204 12136 9.6 6 1 吕泗                     
58314 3124 11619 72.7 6 1 霍山                    
